cr5,cr3,cr2,cr1,cr4,cost
1,11,3,0,11,16250
1,9,3,18,10,16250
1,10,3,13,10,16250
1,11,3,8,10,16250
1,12,3,3,10,16250
1,11,3,16,9,16250
1,12,3,11,9,16250
1,13,3,6,9,16250
1,14,3,1,9,16250
1,12,3,19,8,16250
1,13,3,14,8,16250
1,14,3,9,8,16250
1,15,3,4,8,16250
1,14,3,17,7,16250
1,15,3,12,7,16250
1,16,3,7,7,16250
1,17,3,2,7,16250
1,16,3,15,6,16250
1,17,3,10,6,16250
1,18,3,5,6,16250
1,19,3,0,6,16250
1,17,3,18,5,16250
1,18,3,13,5,16250
1,19,3,8,5,16250
1,20,3,3,5,16250
1,19,3,16,4,16250
1,20,3,11,4,16250
1,20,3,19,3,16250
1,2,1,18,15,16250
1,3,1,13,15,16250
1,4,1,8,15,16250
1,5,1,3,15,16250
1,4,1,16,14,16250
1,5,1,11,14,16250
1,6,1,6,14,16250
1,7,1,1,14,16250
1,5,1,19,13,16250
1,6,1,14,13,16250
1,7,1,9,13,16250
1,8,1,4,13,16250
1,7,1,17,12,16250
1,8,1,12,12,16250
1,9,1,7,12,16250
1,10,1,2,12,16250
1,9,1,15,11,16250
1,10,1,10,11,16250
1,11,1,5,11,16250
1,12,1,0,11,16250
1,10,1,18,10,16250
1,11,1,13,10,16250
1,12,1,8,10,16250
1,13,1,3,10,16250
1,12,1,16,9,16250
1,13,1,11,9,16250
1,14,1,6,9,16250
1,15,1,1,9,16250
1,13,1,19,8,16250
1,14,1,14,8,16250
1,15,1,9,8,16250
1,16,1,4,8,16250
1,15,1,17,7,16250
1,16,1,12,7,16250
1,17,1,7,7,16250
1,18,1,2,7,16250
1,17,1,15,6,16250
1,18,1,10,6,16250
1,19,1,5,6,16250
1,20,1,0,6,16250
1,18,1,18,5,16250
1,19,1,13,5,16250
1,20,1,8,5,16250
1,20,1,16,4,16250
0,1,9,15,15,16250
0,2,9,10,15,16250
0,3,9,5,15,16250
0,4,9,0,15,16250
0,2,9,18,14,16250
0,3,9,13,14,16250
0,4,9,8,14,16250
0,5,9,3,14,16250
0,4,9,16,13,16250
0,5,9,11,13,16250
0,6,9,6,13,16250
0,7,9,1,13,16250
0,5,9,19,12,16250
0,6,9,14,12,16250
0,7,9,9,12,16250
0,8,9,4,12,16250
0,7,9,17,11,16250
0,8,9,12,11,16250
0,9,9,7,11,16250
0,10,9,2,11,16250
0,9,9,15,10,16250
0,10,9,10,10,16250
0,11,9,5,10,16250
0,12,9,0,10,16250
0,10,9,18,9,16250
0,11,9,13,9,16250
0,12,9,8,9,16250
0,13,9,3,9,16250
0,12,9,16,8,16250
0,13,9,11,8,16250
0,14,9,6,8,16250
0,15,9,1,8,16250
0,13,9,19,7,16250
0,14,9,14,7,16250
0,15,9,9,7,16250
0,16,9,4,7,16250
0,15,9,17,6,16250
0,16,9,12,6,16250
0,17,9,7,6,16250
0,18,9,2,6,16250
0,17,9,15,5,16250
0,18,9,10,5,16250
0,19,9,5,5,16250
0,20,9,0,5,16250
0,18,9,18,4,16250
0,19,9,13,4,16250
0,20,9,8,4,16250
0,20,9,16,3,16250
0,2,7,15,15,16250
0,3,7,10,15,16250
0,4,7,5,15,16250
0,5,7,0,15,16250
0,3,7,18,14,16250
0,4,7,13,14,16250
0,5,7,8,14,16250
0,6,7,3,14,16250
0,5,7,16,13,16250
0,6,7,11,13,16250
0,7,7,6,13,16250
0,8,7,1,13,16250
0,6,7,19,12,16250
0,7,7,14,12,16250
0,8,7,9,12,16250
0,9,7,4,12,16250
0,8,7,17,11,16250
0,9,7,12,11,16250
0,10,7,7,11,16250
0,11,7,2,11,16250
0,10,7,15,10,16250
0,11,7,10,10,16250
0,12,7,5,10,16250
0,13,7,0,10,16250
0,11,7,18,9,16250
0,12,7,13,9,16250
0,13,7,8,9,16250
0,14,7,3,9,16250
0,13,7,16,8,16250
0,14,7,11,8,16250
0,15,7,6,8,16250
0,16,7,1,8,16250
0,14,7,19,7,16250
0,15,7,14,7,16250
0,16,7,9,7,16250
0,17,7,4,7,16250
0,16,7,17,6,16250
0,17,7,12,6,16250
0,18,7,7,6,16250
0,19,7,2,6,16250
0,18,7,15,5,16250
0,19,7,10,5,16250
0,20,7,5,5,16250
0,19,7,18,4,16250
0,20,7,13,4,16250
0,3,5,15,15,16250
0,4,5,10,15,16250
0,5,5,5,15,16250
0,6,5,0,15,16250
0,4,5,18,14,16250
0,5,5,13,14,16250
0,6,5,8,14,16250
0,7,5,3,14,16250
0,6,5,16,13,16250
0,7,5,11,13,16250
0,8,5,6,13,16250
0,9,5,1,13,16250
0,7,5,19,12,16250
0,8,5,14,12,16250
0,9,5,9,12,16250
0,10,5,4,12,16250
0,9,5,17,11,16250
0,10,5,12,11,16250
0,11,5,7,11,16250
0,12,5,2,11,16250
0,11,5,15,10,16250
0,12,5,10,10,16250
0,13,5,5,10,16250
0,14,5,0,10,16250
0,12,5,18,9,16250
0,13,5,13,9,16250
0,14,5,8,9,16250
0,15,5,3,9,16250
0,14,5,16,8,16250
0,15,5,11,8,16250
0,16,5,6,8,16250
0,17,5,1,8,16250
0,15,5,19,7,16250
0,16,5,14,7,16250
0,17,5,9,7,16250
0,18,5,4,7,16250
0,17,5,17,6,16250
0,18,5,12,6,16250
0,19,5,7,6,16250
0,20,5,2,6,16250
0,19,5,15,5,16250
0,20,5,10,5,16250
0,20,5,18,4,16250
0,4,3,15,15,16250
0,5,3,10,15,16250
0,6,3,5,15,16250
0,7,3,0,15,16250
0,5,3,18,14,16250
0,6,3,13,14,16250
0,7,3,8,14,16250
0,8,3,3,14,16250
0,7,3,16,13,16250
0,8,3,11,13,16250
0,9,3,6,13,16250
0,10,3,1,13,16250
0,8,3,19,12,16250
0,9,3,14,12,16250
0,10,3,9,12,16250
0,11,3,4,12,16250
0,10,3,17,11,16250
0,11,3,12,11,16250
0,12,3,7,11,16250
0,13,3,2,11,16250
0,12,3,15,10,16250
0,13,3,10,10,16250
0,14,3,5,10,16250
0,15,3,0,10,16250
0,13,3,18,9,16250
0,14,3,13,9,16250
0,15,3,8,9,16250
0,16,3,3,9,16250
0,15,3,16,8,16250
0,16,3,11,8,16250
0,17,3,6,8,16250
0,18,3,1,8,16250
0,16,3,19,7,16250
0,17,3,14,7,16250
0,18,3,9,7,16250
0,19,3,4,7,16250
0,18,3,17,6,16250
0,19,3,12,6,16250
0,20,3,7,6,16250
0,20,3,15,5,16250
0,5,1,15,15,16250
0,6,1,10,15,16250
0,7,1,5,15,16250
0,8,1,0,15,16250
0,6,1,18,14,16250
0,7,1,13,14,16250
0,8,1,8,14,16250
0,9,1,3,14,16250
0,8,1,16,13,16250
0,9,1,11,13,16250
0,10,1,6,13,16250
0,11,1,1,13,16250
0,9,1,19,12,16250
0,10,1,14,12,16250
0,11,1,9,12,16250
0,12,1,4,12,16250
0,11,1,17,11,16250
0,12,1,12,11,16250
0,13,1,7,11,16250
0,14,1,2,11,16250
0,13,1,15,10,16250
0,14,1,10,10,16250
0,15,1,5,10,16250
0,16,1,0,10,16250
0,14,1,18,9,16250
0,15,1,13,9,16250
0,16,1,8,9,16250
0,17,1,3,9,16250
0,16,1,16,8,16250
0,17,1,11,8,16250
0,18,1,6,8,16250
0,19,1,1,8,16250
0,17,1,19,7,16250
0,18,1,14,7,16250
0,19,1,9,7,16250
0,20,1,4,7,16250
0,19,1,17,6,16250
0,20,1,12,6,16250
1,0,10,6,15,16300
1,1,10,1,15,16300
1,0,10,14,14,16300
1,1,10,9,14,16300
1,2,10,4,14,16300
1,1,10,17,13,16300
1,2,10,12,13,16300
1,3,10,7,13,16300
1,4,10,2,13,16300
1,3,10,15,12,16300
1,4,10,10,12,16300
1,5,10,5,12,16300
1,6,10,0,12,16300
1,4,10,18,11,16300
1,5,10,13,11,16300
1,6,10,8,11,16300
1,7,10,3,11,16300
1,6,10,16,10,16300
1,7,10,11,10,16300
1,8,10,6,10,16300
1,9,10,1,10,16300
1,7,10,19,9,16300
1,8,10,14,9,16300
1,9,10,9,9,16300
1,10,10,4,9,16300
1,9,10,17,8,16300
1,10,10,12,8,16300
1,11,10,7,8,16300
1,12,10,2,8,16300
1,11,10,15,7,16300
1,12,10,10,7,16300
1,13,10,5,7,16300
1,14,10,0,7,16300
1,12,10,18,6,16300
1,13,10,13,6,16300
1,14,10,8,6,16300
1,15,10,3,6,16300
1,14,10,16,5,16300
1,15,10,11,5,16300
1,16,10,6,5,16300
1,17,10,1,5,16300
1,15,10,19,4,16300
1,16,10,14,4,16300
1,17,10,9,4,16300
1,18,10,4,4,16300
1,17,10,17,3,16300
1,18,10,12,3,16300
1,19,10,7,3,16300
1,20,10,2,3,16300
1,19,10,15,2,16300
1,20,10,10,2,16300
1,20,10,18,1,16300
1,0,8,11,15,16300
1,1,8,6,15,16300
1,2,8,1,15,16300
1,0,8,19,14,16300
1,1,8,14,14,16300
1,2,8,9,14,16300
1,3,8,4,14,16300
1,2,8,17,13,16300
1,3,8,12,13,16300
1,4,8,7,13,16300
1,5,8,2,13,16300
1,4,8,15,12,16300
1,5,8,10,12,16300
1,6,8,5,12,16300
1,7,8,0,12,16300
1,5,8,18,11,16300
1,6,8,13,11,16300
1,7,8,8,11,16300
1,8,8,3,11,16300
1,7,8,16,10,16300
1,8,8,11,10,16300
1,9,8,6,10,16300
1,10,8,1,10,16300
1,8,8,19,9,16300
1,9,8,14,9,16300
1,10,8,9,9,16300
1,11,8,4,9,16300
1,10,8,17,8,16300
1,11,8,12,8,16300
1,12,8,7,8,16300
1,13,8,2,8,16300
1,12,8,15,7,16300
1,13,8,10,7,16300
1,14,8,5,7,16300
1,15,8,0,7,16300
1,13,8,18,6,16300
1,14,8,13,6,16300
1,15,8,8,6,16300
1,16,8,3,6,16300
1,15,8,16,5,16300
1,16,8,11,5,16300
1,17,8,6,5,16300
1,18,8,1,5,16300
1,16,8,19,4,16300
1,17,8,14,4,16300
1,18,8,9,4,16300
1,19,8,4,4,16300
1,18,8,17,3,16300
1,19,8,12,3,16300
1,20,8,7,3,16300
1,20,8,15,2,16300
1,0,6,16,15,16300
1,1,6,11,15,16300
1,2,6,6,15,16300
1,3,6,1,15,16300
1,1,6,19,14,16300
1,2,6,14,14,16300
1,3,6,9,14,16300
1,4,6,4,14,16300
1,3,6,17,13,16300
1,4,6,12,13,16300
1,5,6,7,13,16300
1,6,6,2,13,16300
1,5,6,15,12,16300
1,6,6,10,12,16300
1,7,6,5,12,16300
1,8,6,0,12,16300
1,6,6,18,11,16300
1,7,6,13,11,16300
1,8,6,8,11,16300
1,9,6,3,11,16300
1,8,6,16,10,16300
1,9,6,11,10,16300
1,10,6,6,10,16300
1,11,6,1,10,16300
1,9,6,19,9,16300
1,10,6,14,9,16300
1,11,6,9,9,16300
1,12,6,4,9,16300
1,11,6,17,8,16300
1,12,6,12,8,16300
1,13,6,7,8,16300
1,14,6,2,8,16300
1,13,6,15,7,16300
1,14,6,10,7,16300
1,15,6,5,7,16300
1,16,6,0,7,16300
1,14,6,18,6,16300
1,15,6,13,6,16300
1,16,6,8,6,16300
1,17,6,3,6,16300
1,16,6,16,5,16300
1,17,6,11,5,16300
1,18,6,6,5,16300
1,19,6,1,5,16300
1,17,6,19,4,16300
1,18,6,14,4,16300
1,19,6,9,4,16300
1,20,6,4,4,16300
1,19,6,17,3,16300
1,20,6,12,3,16300
1,1,4,16,15,16300
1,2,4,11,15,16300
1,3,4,6,15,16300
1,4,4,1,15,16300
1,2,4,19,14,16300
1,3,4,14,14,16300
1,4,4,9,14,16300
1,5,4,4,14,16300
1,4,4,17,13,16300
1,5,4,12,13,16300
1,6,4,7,13,16300
1,7,4,2,13,16300
1,6,4,15,12,16300
1,7,4,10,12,16300
1,8,4,5,12,16300
1,9,4,0,12,16300
1,7,4,18,11,16300
1,8,4,13,11,16300
1,9,4,8,11,16300
1,10,4,3,11,16300
1,9,4,16,10,16300
1,10,4,11,10,16300
1,11,4,6,10,16300
1,12,4,1,10,16300
1,10,4,19,9,16300
1,11,4,14,9,16300
1,12,4,9,9,16300
1,13,4,4,9,16300
1,12,4,17,8,16300
1,13,4,12,8,16300
1,14,4,7,8,16300
1,15,4,2,8,16300
1,14,4,15,7,16300
1,15,4,10,7,16300
1,16,4,5,7,16300
1,17,4,0,7,16300
1,15,4,18,6,16300
1,16,4,13,6,16300
1,17,4,8,6,16300
1,18,4,3,6,16300
1,17,4,16,5,16300
1,18,4,11,5,16300
1,19,4,6,5,16300
1,20,4,1,5,16300
1,18,4,19,4,16300
1,19,4,14,4,16300
1,20,4,9,4,16300
1,20,4,17,3,16300
1,2,2,16,15,16300
1,3,2,11,15,16300
1,4,2,6,15,16300
1,5,2,1,15,16300
1,3,2,19,14,16300
1,4,2,14,14,16300
1,5,2,9,14,16300
1,6,2,4,14,16300
1,5,2,17,13,16300
1,6,2,12,13,16300
1,7,2,7,13,16300
1,8,2,2,13,16300
1,7,2,15,12,16300
1,8,2,10,12,16300
1,9,2,5,12,16300
1,10,2,0,12,16300
1,8,2,18,11,16300
1,9,2,13,11,16300
1,10,2,8,11,16300
1,11,2,3,11,16300
1,10,2,16,10,16300
1,11,2,11,10,16300
1,12,2,6,10,16300
1,13,2,1,10,16300
1,11,2,19,9,16300
1,12,2,14,9,16300
1,13,2,9,9,16300
1,14,2,4,9,16300
1,13,2,17,8,16300
1,14,2,12,8,16300
1,15,2,7,8,16300
1,16,2,2,8,16300
1,15,2,15,7,16300
1,16,2,10,7,16300
1,17,2,5,7,16300
1,18,2,0,7,16300
1,16,2,18,6,16300
1,17,2,13,6,16300
1,18,2,8,6,16300
1,19,2,3,6,16300
1,18,2,16,5,16300
1,19,2,11,5,16300
1,20,2,6,5,16300
1,19,2,19,4,16300
1,20,2,14,4,16300
1,3,0,16,15,16300
1,4,0,11,15,16300
1,5,0,6,15,16300
1,6,0,1,15,16300
1,4,0,19,14,16300
1,5,0,14,14,16300
1,6,0,9,14,16300
1,7,0,4,14,16300
1,6,0,17,13,16300
1,7,0,12,13,16300
1,8,0,7,13,16300
1,9,0,2,13,16300
1,8,0,15,12,16300
1,9,0,10,12,16300
1,10,0,5,12,16300
1,11,0,0,12,16300
1,9,0,18,11,16300
1,10,0,13,11,16300
1,11,0,8,11,16300
1,12,0,3,11,16300
1,11,0,16,10,16300
1,12,0,11,10,16300
1,13,0,6,10,16300
1,14,0,1,10,16300
1,12,0,19,9,16300
1,13,0,14,9,16300
1,14,0,9,9,16300
1,15,0,4,9,16300
1,14,0,17,8,16300
1,15,0,12,8,16300
1,16,0,7,8,16300
1,17,0,2,8,16300
1,16,0,15,7,16300
1,17,0,10,7,16300
1,18,0,5,7,16300
1,19,0,0,7,16300
1,17,0,18,6,16300
1,18,0,13,6,16300
1,19,0,8,6,16300
1,20,0,3,6,16300
1,19,0,16,5,16300
1,20,0,11,5,16300
1,20,0,19,4,16300
0,0,10,18,15,16300
0,1,10,13,15,16300
0,2,10,8,15,16300
0,3,10,3,15,16300
0,2,10,16,14,16300
0,3,10,11,14,16300
0,4,10,6,14,16300
0,5,10,1,14,16300
0,3,10,19,13,16300
0,4,10,14,13,16300
0,5,10,9,13,16300
0,6,10,4,13,16300
0,5,10,17,12,16300
0,6,10,12,12,16300
0,7,10,7,12,16300
0,8,10,2,12,16300
0,7,10,15,11,16300
0,8,10,10,11,16300
0,9,10,5,11,16300
0,10,10,0,11,16300
0,8,10,18,10,16300
0,9,10,13,10,16300
0,10,10,8,10,16300
0,11,10,3,10,16300
0,10,10,16,9,16300
0,11,10,11,9,16300
0,12,10,6,9,16300
0,13,10,1,9,16300
0,11,10,19,8,16300
0,12,10,14,8,16300
0,13,10,9,8,16300
0,14,10,4,8,16300
0,13,10,17,7,16300
0,14,10,12,7,16300
0,15,10,7,7,16300
0,16,10,2,7,16300
0,15,10,15,6,16300
0,16,10,10,6,16300
0,17,10,5,6,16300
0,18,10,0,6,16300
0,16,10,18,5,16300
0,17,10,13,5,16300
0,18,10,8,5,16300
0,19,10,3,5,16300
0,18,10,16,4,16300
0,19,10,11,4,16300
0,20,10,6,4,16300
0,19,10,19,3,16300
0,20,10,14,3,16300
0,1,8,18,15,16300
0,2,8,13,15,16300
0,3,8,8,15,16300
0,4,8,3,15,16300
0,3,8,16,14,16300
0,4,8,11,14,16300
0,5,8,6,14,16300
0,6,8,1,14,16300
0,4,8,19,13,16300
0,5,8,14,13,16300
0,6,8,9,13,16300
0,7,8,4,13,16300
0,6,8,17,12,16300
0,7,8,12,12,16300
0,8,8,7,12,16300
0,9,8,2,12,16300
0,8,8,15,11,16300
0,9,8,10,11,16300
0,10,8,5,11,16300
0,11,8,0,11,16300
0,9,8,18,10,16300
0,10,8,13,10,16300
0,11,8,8,10,16300
0,12,8,3,10,16300
0,11,8,16,9,16300
0,12,8,11,9,16300
0,13,8,6,9,16300
0,14,8,1,9,16300
0,12,8,19,8,16300
0,13,8,14,8,16300
0,14,8,9,8,16300
0,15,8,4,8,16300
0,14,8,17,7,16300
0,15,8,12,7,16300
0,16,8,7,7,16300
0,17,8,2,7,16300
0,16,8,15,6,16300
0,17,8,10,6,16300
0,18,8,5,6,16300
0,19,8,0,6,16300
0,17,8,18,5,16300
0,18,8,13,5,16300
0,19,8,8,5,16300
0,20,8,3,5,16300
0,19,8,16,4,16300
0,20,8,11,4,16300
0,20,8,19,3,16300
0,2,6,18,15,16300
0,3,6,13,15,16300
0,4,6,8,15,16300
0,5,6,3,15,16300
0,4,6,16,14,16300
0,5,6,11,14,16300
0,6,6,6,14,16300
0,7,6,1,14,16300
0,5,6,19,13,16300
0,6,6,14,13,16300
0,7,6,9,13,16300
0,8,6,4,13,16300
0,7,6,17,12,16300
0,8,6,12,12,16300
0,9,6,7,12,16300
0,10,6,2,12,16300
0,9,6,15,11,16300
0,10,6,10,11,16300
0,11,6,5,11,16300
0,12,6,0,11,16300
0,10,6,18,10,16300
0,11,6,13,10,16300
0,12,6,8,10,16300
0,13,6,3,10,16300
0,12,6,16,9,16300
0,13,6,11,9,16300
0,14,6,6,9,16300
0,15,6,1,9,16300
0,13,6,19,8,16300
0,14,6,14,8,16300
0,15,6,9,8,16300
0,16,6,4,8,16300
0,15,6,17,7,16300
0,16,6,12,7,16300
0,17,6,7,7,16300
0,18,6,2,7,16300
0,17,6,15,6,16300
0,18,6,10,6,16300
0,19,6,5,6,16300
0,20,6,0,6,16300
0,18,6,18,5,16300
0,19,6,13,5,16300
0,20,6,8,5,16300
0,20,6,16,4,16300
0,3,4,18,15,16300
0,4,4,13,15,16300
0,5,4,8,15,16300
0,6,4,3,15,16300
0,5,4,16,14,16300
0,6,4,11,14,16300
0,7,4,6,14,16300
0,8,4,1,14,16300
0,6,4,19,13,16300
0,7,4,14,13,16300
0,8,4,9,13,16300
0,9,4,4,13,16300
0,8,4,17,12,16300
0,9,4,12,12,16300
0,10,4,7,12,16300
0,11,4,2,12,16300
0,10,4,15,11,16300
0,11,4,10,11,16300
0,12,4,5,11,16300
0,13,4,0,11,16300
0,11,4,18,10,16300
0,12,4,13,10,16300
0,13,4,8,10,16300
0,14,4,3,10,16300
0,13,4,16,9,16300
0,14,4,11,9,16300
0,15,4,6,9,16300
0,16,4,1,9,16300
0,14,4,19,8,16300
0,15,4,14,8,16300
0,16,4,9,8,16300
0,17,4,4,8,16300
0,16,4,17,7,16300
0,17,4,12,7,16300
0,18,4,7,7,16300
0,19,4,2,7,16300
0,18,4,15,6,16300
0,19,4,10,6,16300
0,20,4,5,6,16300
0,19,4,18,5,16300
0,20,4,13,5,16300
0,4,2,18,15,16300
0,5,2,13,15,16300
0,6,2,8,15,16300
0,7,2,3,15,16300
0,6,2,16,14,16300
0,7,2,11,14,16300
0,8,2,6,14,16300
0,9,2,1,14,16300
0,7,2,19,13,16300
0,8,2,14,13,16300
0,9,2,9,13,16300
0,10,2,4,13,16300
0,9,2,17,12,16300
0,10,2,12,12,16300
0,11,2,7,12,16300
0,12,2,2,12,16300
0,11,2,15,11,16300
0,12,2,10,11,16300
0,13,2,5,11,16300
0,14,2,0,11,16300
0,12,2,18,10,16300
0,13,2,13,10,16300
0,14,2,8,10,16300
0,15,2,3,10,16300
0,14,2,16,9,16300
0,15,2,11,9,16300
0,16,2,6,9,16300
0,17,2,1,9,16300
0,15,2,19,8,16300
0,16,2,14,8,16300
0,17,2,9,8,16300
0,18,2,4,8,16300
0,17,2,17,7,16300
0,18,2,12,7,16300
0,19,2,7,7,16300
0,20,2,2,7,16300
0,19,2,15,6,16300
0,20,2,10,6,16300
0,20,2,18,5,16300
0,5,0,18,15,16300
0,6,0,13,15,16300
0,7,0,8,15,16300
0,8,0,3,15,16300
0,7,0,16,14,16300
0,8,0,11,14,16300
0,9,0,6,14,16300
0,10,0,1,14,16300
0,8,0,19,13,16300
0,9,0,14,13,16300
0,10,0,9,13,16300
0,11,0,4,13,16300
0,10,0,17,12,16300
0,11,0,12,12,16300
0,12,0,7,12,16300
0,13,0,2,12,16300
0,12,0,15,11,16300
0,13,0,10,11,16300
0,14,0,5,11,16300
0,15,0,0,11,16300
0,13,0,18,10,16300
0,14,0,13,10,16300
0,15,0,8,10,16300
0,16,0,3,10,16300
0,15,0,16,9,16300
0,16,0,11,9,16300
0,17,0,6,9,16300
0,18,0,1,9,16300
0,16,0,19,8,16300
0,17,0,14,8,16300
0,18,0,9,8,16300
0,19,0,4,8,16300
0,18,0,17,7,16300
0,19,0,12,7,16300
0,20,0,7,7,16300
0,20,0,15,6,16300
1,0,9,9,15,16350
1,1,9,4,15,16350
1,0,9,17,14,16350
1,1,9,12,14,16350
1,2,9,7,14,16350
1,3,9,2,14,16350
1,2,9,15,13,16350
1,3,9,10,13,16350
1,4,9,5,13,16350
1,5,9,0,13,16350
1,3,9,18,12,16350
1,4,9,13,12,16350
1,5,9,8,12,16350
1,6,9,3,12,16350
1,5,9,16,11,16350
1,6,9,11,11,16350
1,7,9,6,11,16350
1,8,9,1,11,16350
1,6,9,19,10,16350
1,7,9,14,10,16350
1,8,9,9,10,16350
1,9,9,4,10,16350
1,8,9,17,9,16350
1,9,9,12,9,16350
1,10,9,7,9,16350
1,11,9,2,9,16350
1,10,9,15,8,16350
1,11,9,10,8,16350
1,12,9,5,8,16350
1,13,9,0,8,16350
1,11,9,18,7,16350
1,12,9,13,7,16350
1,13,9,8,7,16350
1,14,9,3,7,16350
1,13,9,16,6,16350
1,14,9,11,6,16350
1,15,9,6,6,16350
1,16,9,1,6,16350
1,14,9,19,5,16350
1,15,9,14,5,16350
1,16,9,9,5,16350
1,17,9,4,5,16350
1,16,9,17,4,16350
1,17,9,12,4,16350
1,18,9,7,4,16350
1,19,9,2,4,16350
1,18,9,15,3,16350
1,19,9,10,3,16350
1,20,9,5,3,16350
1,19,9,18,2,16350
1,20,9,13,2,16350
1,0,7,14,15,16350
1,1,7,9,15,16350
1,2,7,4,15,16350
1,1,7,17,14,16350
1,2,7,12,14,16350
1,3,7,7,14,16350
1,4,7,2,14,16350
1,3,7,15,13,16350
1,4,7,10,13,16350
1,5,7,5,13,16350
1,6,7,0,13,16350
1,4,7,18,12,16350
1,5,7,13,12,16350
1,6,7,8,12,16350
1,7,7,3,12,16350
1,6,7,16,11,16350
1,7,7,11,11,16350
1,8,7,6,11,16350
1,9,7,1,11,16350
1,7,7,19,10,16350
1,8,7,14,10,16350
1,9,7,9,10,16350
1,10,7,4,10,16350
1,9,7,17,9,16350
1,10,7,12,9,16350
1,11,7,7,9,16350
1,12,7,2,9,16350
1,11,7,15,8,16350
1,12,7,10,8,16350
1,13,7,5,8,16350
1,14,7,0,8,16350
1,12,7,18,7,16350
1,13,7,13,7,16350
1,14,7,8,7,16350
1,15,7,3,7,16350
1,14,7,16,6,16350
1,15,7,11,6,16350
1,16,7,6,6,16350
1,17,7,1,6,16350
1,15,7,19,5,16350
1,16,7,14,5,16350
1,17,7,9,5,16350
1,18,7,4,5,16350
1,17,7,17,4,16350
1,18,7,12,4,16350
1,19,7,7,4,16350
1,20,7,2,4,16350
1,19,7,15,3,16350
1,20,7,10,3,16350
1,20,7,18,2,16350
1,0,5,19,15,16350
1,1,5,14,15,16350
1,2,5,9,15,16350
1,3,5,4,15,16350
1,2,5,17,14,16350
1,3,5,12,14,16350
1,4,5,7,14,16350
1,5,5,2,14,16350
1,4,5,15,13,16350
1,5,5,10,13,16350
1,6,5,5,13,16350
1,7,5,0,13,16350
1,5,5,18,12,16350
1,6,5,13,12,16350
1,7,5,8,12,16350
1,8,5,3,12,16350
1,7,5,16,11,16350
1,8,5,11,11,16350
1,9,5,6,11,16350
1,10,5,1,11,16350
1,8,5,19,10,16350
1,9,5,14,10,16350
1,10,5,9,10,16350
1,11,5,4,10,16350
1,10,5,17,9,16350
1,11,5,12,9,16350
1,12,5,7,9,16350
1,13,5,2,9,16350
1,12,5,15,8,16350
1,13,5,10,8,16350
1,14,5,5,8,16350
1,15,5,0,8,16350
1,13,5,18,7,16350
1,14,5,13,7,16350
1,15,5,8,7,16350
1,16,5,3,7,16350
1,15,5,16,6,16350
1,16,5,11,6,16350
1,17,5,6,6,16350
1,18,5,1,6,16350
1,16,5,19,5,16350
1,17,5,14,5,16350
1,18,5,9,5,16350
1,19,5,4,5,16350
1,18,5,17,4,16350
1,19,5,12,4,16350
1,20,5,7,4,16350
1,20,5,15,3,16350
1,1,3,19,15,16350
1,2,3,14,15,16350
1,3,3,9,15,16350
1,4,3,4,15,16350
1,3,3,17,14,16350
1,4,3,12,14,16350
1,5,3,7,14,16350
1,6,3,2,14,16350
1,5,3,15,13,16350
1,6,3,10,13,16350
1,7,3,5,13,16350
1,8,3,0,13,16350
1,6,3,18,12,16350
1,7,3,13,12,16350
1,8,3,8,12,16350
1,9,3,3,12,16350
1,8,3,16,11,16350
1,9,3,11,11,16350
1,10,3,6,11,16350
1,11,3,1,11,16350
1,9,3,19,10,16350
1,10,3,14,10,16350
1,11,3,9,10,16350
1,12,3,4,10,16350
1,11,3,17,9,16350
1,12,3,12,9,16350
1,13,3,7,9,16350
1,14,3,2,9,16350
1,13,3,15,8,16350
1,14,3,10,8,16350
1,15,3,5,8,16350
1,16,3,0,8,16350
1,14,3,18,7,16350
1,15,3,13,7,16350
1,16,3,8,7,16350
1,17,3,3,7,16350
1,16,3,16,6,16350
1,17,3,11,6,16350
1,18,3,6,6,16350
1,19,3,1,6,16350
1,17,3,19,5,16350
1,18,3,14,5,16350
1,19,3,9,5,16350
1,20,3,4,5,16350
1,19,3,17,4,16350
1,20,3,12,4,16350
1,2,1,19,15,16350
1,3,1,14,15,16350
1,4,1,9,15,16350
1,5,1,4,15,16350
1,4,1,17,14,16350
1,5,1,12,14,16350
1,6,1,7,14,16350
1,7,1,2,14,16350
1,6,1,15,13,16350
1,7,1,10,13,16350
1,8,1,5,13,16350
1,9,1,0,13,16350
1,7,1,18,12,16350
1,8,1,13,12,16350
1,9,1,8,12,16350
1,10,1,3,12,16350
1,9,1,16,11,16350
1,10,1,11,11,16350
1,11,1,6,11,16350
1,12,1,1,11,16350
1,10,1,19,10,16350
1,11,1,14,10,16350
1,12,1,9,10,16350
1,13,1,4,10,16350
1,12,1,17,9,16350
1,13,1,12,9,16350
1,14,1,7,9,16350
1,15,1,2,9,16350
1,14,1,15,8,16350
1,15,1,10,8,16350
1,16,1,5,8,16350
1,17,1,0,8,16350
1,15,1,18,7,16350
1,16,1,13,7,16350
1,17,1,8,7,16350
1,18,1,3,7,16350
1,17,1,16,6,16350
1,18,1,11,6,16350
1,19,1,6,6,16350
1,20,1,1,6,16350
1,18,1,19,5,16350
1,19,1,14,5,16350
1,20,1,9,5,16350
1,20,1,17,4,16350
0,1,9,16,15,16350
0,2,9,11,15,16350
0,3,9,6,15,16350
0,4,9,1,15,16350
0,2,9,19,14,16350
