cr5,cr3,cr2,cr1,cr4,cost
2,5,3,9,7,12150
2,5,1,14,7,12150
2,5,9,2,6,12150
2,5,7,7,6,12150
2,5,5,12,6,12150
2,5,3,17,6,12150
2,5,1,22,6,12150
2,5,13,0,5,12150
2,5,11,5,5,12150
2,5,9,10,5,12150
2,5,7,15,5,12150
2,5,5,20,5,12150
2,5,15,3,4,12150
2,5,13,8,4,12150
2,5,11,13,4,12150
2,5,9,18,4,12150
2,5,15,11,3,12150
2,5,13,16,3,12150
2,5,11,21,3,12150
2,5,15,19,2,12150
2,4,1,3,9,12150
2,4,5,1,8,12150
2,4,3,6,8,12150
2,4,1,11,8,12150
2,4,7,4,7,12150
2,4,5,9,7,12150
2,4,3,14,7,12150
2,4,1,19,7,12150
2,4,11,2,6,12150
2,4,9,7,6,12150
2,4,7,12,6,12150
2,4,5,17,6,12150
2,4,3,22,6,12150
2,4,15,0,5,12150
2,4,13,5,5,12150
2,4,11,10,5,12150
2,4,9,15,5,12150
2,4,7,20,5,12150
2,4,15,8,4,12150
2,4,13,13,4,12150
2,4,11,18,4,12150
2,4,15,16,3,12150
2,4,13,21,3,12150
2,3,1,0,10,12150
2,3,3,3,9,12150
2,3,1,8,9,12150
2,3,7,1,8,12150
2,3,5,6,8,12150
2,3,3,11,8,12150
2,3,1,16,8,12150
2,3,9,4,7,12150
2,3,7,9,7,12150
2,3,5,14,7,12150
2,3,3,19,7,12150
2,3,13,2,6,12150
2,3,11,7,6,12150
2,3,9,12,6,12150
2,3,7,17,6,12150
2,3,5,22,6,12150
2,3,15,5,5,12150
2,3,13,10,5,12150
2,3,11,15,5,12150
2,3,9,20,5,12150
2,3,15,13,4,12150
2,3,13,18,4,12150
2,3,15,21,3,12150
2,2,3,0,10,12150
2,2,1,5,10,12150
2,2,5,3,9,12150
2,2,3,8,9,12150
2,2,1,13,9,12150
2,2,9,1,8,12150
2,2,7,6,8,12150
2,2,5,11,8,12150
2,2,3,16,8,12150
2,2,1,21,8,12150
2,2,11,4,7,12150
2,2,9,9,7,12150
2,2,7,14,7,12150
2,2,5,19,7,12150
2,2,15,2,6,12150
2,2,13,7,6,12150
2,2,11,12,6,12150
2,2,9,17,6,12150
2,2,7,22,6,12150
2,2,15,10,5,12150
2,2,13,15,5,12150
2,2,11,20,5,12150
2,2,15,18,4,12150
2,1,1,2,11,12150
2,1,5,0,10,12150
2,1,3,5,10,12150
2,1,1,10,10,12150
2,1,7,3,9,12150
2,1,5,8,9,12150
2,1,3,13,9,12150
2,1,1,18,9,12150
2,1,11,1,8,12150
2,1,9,6,8,12150
2,1,7,11,8,12150
2,1,5,16,8,12150
2,1,3,21,8,12150
2,1,13,4,7,12150
2,1,11,9,7,12150
2,1,9,14,7,12150
2,1,7,19,7,12150
2,1,15,7,6,12150
2,1,13,12,6,12150
2,1,11,17,6,12150
2,1,9,22,6,12150
2,1,15,15,5,12150
2,1,13,20,5,12150
2,0,3,2,11,12150
2,0,1,7,11,12150
2,0,7,0,10,12150
2,0,5,5,10,12150
2,0,3,10,10,12150
2,0,1,15,10,12150
2,0,9,3,9,12150
2,0,7,8,9,12150
2,0,5,13,9,12150
2,0,3,18,9,12150
2,0,13,1,8,12150
2,0,11,6,8,12150
2,0,9,11,8,12150
2,0,7,16,8,12150
2,0,5,21,8,12150
2,0,15,4,7,12150
2,0,13,9,7,12150
2,0,11,14,7,12150
2,0,9,19,7,12150
2,0,15,12,6,12150
2,0,13,17,6,12150
2,0,11,22,6,12150
2,0,15,20,5,12150
1,11,1,4,6,12150
1,11,5,2,5,12150
1,11,3,7,5,12150
1,11,1,12,5,12150
1,11,9,0,4,12150
1,11,7,5,4,12150
1,11,5,10,4,12150
1,11,3,15,4,12150
1,11,1,20,4,12150
1,11,11,3,3,12150
1,11,9,8,3,12150
1,11,7,13,3,12150
1,11,5,18,3,12150
1,11,15,1,2,12150
1,11,13,6,2,12150
1,11,11,11,2,12150
1,11,9,16,2,12150
1,11,7,21,2,12150
1,11,15,9,1,12150
1,11,13,14,1,12150
1,11,11,19,1,12150
1,11,15,17,0,12150
1,11,13,22,0,12150
1,10,1,1,7,12150
1,10,3,4,6,12150
1,10,1,9,6,12150
1,10,7,2,5,12150
1,10,5,7,5,12150
1,10,3,12,5,12150
1,10,1,17,5,12150
1,10,11,0,4,12150
1,10,9,5,4,12150
1,10,7,10,4,12150
1,10,5,15,4,12150
1,10,3,20,4,12150
1,10,13,3,3,12150
1,10,11,8,3,12150
1,10,9,13,3,12150
1,10,7,18,3,12150
1,10,15,6,2,12150
1,10,13,11,2,12150
1,10,11,16,2,12150
1,10,9,21,2,12150
1,10,15,14,1,12150
1,10,13,19,1,12150
1,10,15,22,0,12150
1,9,3,1,7,12150
1,9,1,6,7,12150
1,9,5,4,6,12150
1,9,3,9,6,12150
1,9,1,14,6,12150
1,9,9,2,5,12150
1,9,7,7,5,12150
1,9,5,12,5,12150
1,9,3,17,5,12150
1,9,1,22,5,12150
1,9,13,0,4,12150
1,9,11,5,4,12150
1,9,9,10,4,12150
1,9,7,15,4,12150
1,9,5,20,4,12150
1,9,15,3,3,12150
1,9,13,8,3,12150
1,9,11,13,3,12150
1,9,9,18,3,12150
1,9,15,11,2,12150
1,9,13,16,2,12150
1,9,11,21,2,12150
1,9,15,19,1,12150
1,8,1,3,8,12150
1,8,5,1,7,12150
1,8,3,6,7,12150
1,8,1,11,7,12150
1,8,7,4,6,12150
1,8,5,9,6,12150
1,8,3,14,6,12150
1,8,1,19,6,12150
1,8,11,2,5,12150
1,8,9,7,5,12150
1,8,7,12,5,12150
1,8,5,17,5,12150
1,8,3,22,5,12150
1,8,15,0,4,12150
1,8,13,5,4,12150
1,8,11,10,4,12150
1,8,9,15,4,12150
1,8,7,20,4,12150
1,8,15,8,3,12150
1,8,13,13,3,12150
1,8,11,18,3,12150
1,8,15,16,2,12150
1,8,13,21,2,12150
1,7,1,0,9,12150
1,7,3,3,8,12150
1,7,1,8,8,12150
1,7,7,1,7,12150
1,7,5,6,7,12150
1,7,3,11,7,12150
1,7,1,16,7,12150
1,7,9,4,6,12150
1,7,7,9,6,12150
1,7,5,14,6,12150
1,7,3,19,6,12150
1,7,13,2,5,12150
1,7,11,7,5,12150
1,7,9,12,5,12150
1,7,7,17,5,12150
1,7,5,22,5,12150
1,7,15,5,4,12150
1,7,13,10,4,12150
1,7,11,15,4,12150
1,7,9,20,4,12150
1,7,15,13,3,12150
1,7,13,18,3,12150
1,7,15,21,2,12150
1,6,3,0,9,12150
1,6,1,5,9,12150
1,6,5,3,8,12150
1,6,3,8,8,12150
1,6,1,13,8,12150
1,6,9,1,7,12150
1,6,7,6,7,12150
1,6,5,11,7,12150
1,6,3,16,7,12150
1,6,1,21,7,12150
1,6,11,4,6,12150
1,6,9,9,6,12150
1,6,7,14,6,12150
1,6,5,19,6,12150
1,6,15,2,5,12150
1,6,13,7,5,12150
1,6,11,12,5,12150
1,6,9,17,5,12150
1,6,7,22,5,12150
1,6,15,10,4,12150
1,6,13,15,4,12150
1,6,11,20,4,12150
1,6,15,18,3,12150
1,5,1,2,10,12150
1,5,5,0,9,12150
1,5,3,5,9,12150
1,5,1,10,9,12150
1,5,7,3,8,12150
1,5,5,8,8,12150
1,5,3,13,8,12150
1,5,1,18,8,12150
1,5,11,1,7,12150
1,5,9,6,7,12150
1,5,7,11,7,12150
1,5,5,16,7,12150
1,5,3,21,7,12150
1,5,13,4,6,12150
1,5,11,9,6,12150
1,5,9,14,6,12150
1,5,7,19,6,12150
1,5,15,7,5,12150
1,5,13,12,5,12150
1,5,11,17,5,12150
1,5,9,22,5,12150
1,5,15,15,4,12150
1,5,13,20,4,12150
1,4,3,2,10,12150
1,4,1,7,10,12150
1,4,7,0,9,12150
1,4,5,5,9,12150
1,4,3,10,9,12150
1,4,1,15,9,12150
1,4,9,3,8,12150
1,4,7,8,8,12150
1,4,5,13,8,12150
1,4,3,18,8,12150
1,4,13,1,7,12150
1,4,11,6,7,12150
1,4,9,11,7,12150
1,4,7,16,7,12150
1,4,5,21,7,12150
1,4,15,4,6,12150
1,4,13,9,6,12150
1,4,11,14,6,12150
1,4,9,19,6,12150
1,4,15,12,5,12150
1,4,13,17,5,12150
1,4,11,22,5,12150
1,4,15,20,4,12150
1,3,1,4,11,12150
1,3,5,2,10,12150
1,3,3,7,10,12150
1,3,1,12,10,12150
1,3,9,0,9,12150
1,3,7,5,9,12150
1,3,5,10,9,12150
1,3,3,15,9,12150
1,3,1,20,9,12150
1,3,11,3,8,12150
1,3,9,8,8,12150
1,3,7,13,8,12150
1,3,5,18,8,12150
1,3,15,1,7,12150
1,3,13,6,7,12150
1,3,11,11,7,12150
1,3,9,16,7,12150
1,3,7,21,7,12150
1,3,15,9,6,12150
1,3,13,14,6,12150
1,3,11,19,6,12150
1,3,15,17,5,12150
1,3,13,22,5,12150
1,2,1,1,12,12150
1,2,3,4,11,12150
1,2,1,9,11,12150
1,2,7,2,10,12150
1,2,5,7,10,12150
1,2,3,12,10,12150
1,2,1,17,10,12150
1,2,11,0,9,12150
1,2,9,5,9,12150
1,2,7,10,9,12150
1,2,5,15,9,12150
1,2,3,20,9,12150
1,2,13,3,8,12150
1,2,11,8,8,12150
1,2,9,13,8,12150
1,2,7,18,8,12150
1,2,15,6,7,12150
1,2,13,11,7,12150
1,2,11,16,7,12150
1,2,9,21,7,12150
1,2,15,14,6,12150
1,2,13,19,6,12150
1,2,15,22,5,12150
1,1,3,1,12,12150
1,1,1,6,12,12150
1,1,5,4,11,12150
1,1,3,9,11,12150
1,1,1,14,11,12150
1,1,9,2,10,12150
1,1,7,7,10,12150
1,1,5,12,10,12150
1,1,3,17,10,12150
1,1,1,22,10,12150
1,1,13,0,9,12150
1,1,11,5,9,12150
1,1,9,10,9,12150
1,1,7,15,9,12150
1,1,5,20,9,12150
1,1,15,3,8,12150
1,1,13,8,8,12150
1,1,11,13,8,12150
1,1,9,18,8,12150
1,1,15,11,7,12150
1,1,13,16,7,12150
1,1,11,21,7,12150
1,1,15,19,6,12150
1,0,5,1,12,12150
1,0,3,6,12,12150
1,0,1,11,12,12150
1,0,7,4,11,12150
1,0,5,9,11,12150
1,0,3,14,11,12150
1,0,1,19,11,12150
1,0,11,2,10,12150
1,0,9,7,10,12150
1,0,7,12,10,12150
1,0,5,17,10,12150
1,0,3,22,10,12150
1,0,15,0,9,12150
1,0,13,5,9,12150
1,0,11,10,9,12150
1,0,9,15,9,12150
1,0,7,20,9,12150
1,0,15,8,8,12150
1,0,13,13,8,12150
1,0,11,18,8,12150
1,0,15,16,7,12150
1,0,13,21,7,12150
0,11,1,0,8,12150
0,11,3,3,7,12150
0,11,1,8,7,12150
0,11,7,1,6,12150
0,11,5,6,6,12150
0,11,3,11,6,12150
0,11,1,16,6,12150
0,11,9,4,5,12150
0,11,7,9,5,12150
0,11,5,14,5,12150
0,11,3,19,5,12150
0,11,13,2,4,12150
0,11,11,7,4,12150
0,11,9,12,4,12150
0,11,7,17,4,12150
0,11,5,22,4,12150
0,11,15,5,3,12150
0,11,13,10,3,12150
0,11,11,15,3,12150
0,11,9,20,3,12150
0,11,15,13,2,12150
0,11,13,18,2,12150
0,11,15,21,1,12150
0,10,3,0,8,12150
0,10,1,5,8,12150
0,10,5,3,7,12150
0,10,3,8,7,12150
0,10,1,13,7,12150
0,10,9,1,6,12150
0,10,7,6,6,12150
0,10,5,11,6,12150
0,10,3,16,6,12150
0,10,1,21,6,12150
0,10,11,4,5,12150
0,10,9,9,5,12150
0,10,7,14,5,12150
0,10,5,19,5,12150
0,10,15,2,4,12150
0,10,13,7,4,12150
0,10,11,12,4,12150
0,10,9,17,4,12150
0,10,7,22,4,12150
0,10,15,10,3,12150
0,10,13,15,3,12150
0,10,11,20,3,12150
0,10,15,18,2,12150
0,9,1,2,9,12150
0,9,5,0,8,12150
0,9,3,5,8,12150
0,9,1,10,8,12150
0,9,7,3,7,12150
0,9,5,8,7,12150
0,9,3,13,7,12150
0,9,1,18,7,12150
0,9,11,1,6,12150
0,9,9,6,6,12150
0,9,7,11,6,12150
0,9,5,16,6,12150
0,9,3,21,6,12150
0,9,13,4,5,12150
0,9,11,9,5,12150
0,9,9,14,5,12150
0,9,7,19,5,12150
0,9,15,7,4,12150
0,9,13,12,4,12150
0,9,11,17,4,12150
0,9,9,22,4,12150
0,9,15,15,3,12150
0,9,13,20,3,12150
0,8,3,2,9,12150
0,8,1,7,9,12150
0,8,7,0,8,12150
0,8,5,5,8,12150
0,8,3,10,8,12150
0,8,1,15,8,12150
0,8,9,3,7,12150
0,8,7,8,7,12150
0,8,5,13,7,12150
0,8,3,18,7,12150
0,8,13,1,6,12150
0,8,11,6,6,12150
0,8,9,11,6,12150
0,8,7,16,6,12150
0,8,5,21,6,12150
0,8,15,4,5,12150
0,8,13,9,5,12150
0,8,11,14,5,12150
0,8,9,19,5,12150
0,8,15,12,4,12150
0,8,13,17,4,12150
0,8,11,22,4,12150
0,8,15,20,3,12150
0,7,1,4,10,12150
0,7,5,2,9,12150
0,7,3,7,9,12150
0,7,1,12,9,12150
0,7,9,0,8,12150
0,7,7,5,8,12150
0,7,5,10,8,12150
0,7,3,15,8,12150
0,7,1,20,8,12150
0,7,11,3,7,12150
0,7,9,8,7,12150
0,7,7,13,7,12150
0,7,5,18,7,12150
0,7,15,1,6,12150
0,7,13,6,6,12150
0,7,11,11,6,12150
0,7,9,16,6,12150
0,7,7,21,6,12150
0,7,15,9,5,12150
0,7,13,14,5,12150
0,7,11,19,5,12150
0,7,15,17,4,12150
0,7,13,22,4,12150
0,6,1,1,11,12150
0,6,3,4,10,12150
0,6,1,9,10,12150
0,6,7,2,9,12150
0,6,5,7,9,12150
0,6,3,12,9,12150
0,6,1,17,9,12150
0,6,11,0,8,12150
0,6,9,5,8,12150
0,6,7,10,8,12150
0,6,5,15,8,12150
0,6,3,20,8,12150
0,6,13,3,7,12150
0,6,11,8,7,12150
0,6,9,13,7,12150
0,6,7,18,7,12150
0,6,15,6,6,12150
0,6,13,11,6,12150
0,6,11,16,6,12150
0,6,9,21,6,12150
0,6,15,14,5,12150
0,6,13,19,5,12150
0,6,15,22,4,12150
0,5,3,1,11,12150
0,5,1,6,11,12150
0,5,5,4,10,12150
0,5,3,9,10,12150
0,5,1,14,10,12150
0,5,9,2,9,12150
0,5,7,7,9,12150
0,5,5,12,9,12150
0,5,3,17,9,12150
0,5,1,22,9,12150
0,5,13,0,8,12150
0,5,11,5,8,12150
0,5,9,10,8,12150
0,5,7,15,8,12150
0,5,5,20,8,12150
0,5,15,3,7,12150
0,5,13,8,7,12150
0,5,11,13,7,12150
0,5,9,18,7,12150
0,5,15,11,6,12150
0,5,13,16,6,12150
0,5,11,21,6,12150
0,5,15,19,5,12150
0,4,1,3,12,12150
0,4,5,1,11,12150
0,4,3,6,11,12150
0,4,1,11,11,12150
0,4,7,4,10,12150
0,4,5,9,10,12150
0,4,3,14,10,12150
0,4,1,19,10,12150
0,4,11,2,9,12150
0,4,9,7,9,12150
0,4,7,12,9,12150
0,4,5,17,9,12150
0,4,3,22,9,12150
0,4,15,0,8,12150
0,4,13,5,8,12150
0,4,11,10,8,12150
0,4,9,15,8,12150
0,4,7,20,8,12150
0,4,15,8,7,12150
0,4,13,13,7,12150
0,4,11,18,7,12150
0,4,15,16,6,12150
0,4,13,21,6,12150
0,3,3,3,12,12150
0,3,1,8,12,12150
0,3,7,1,11,12150
0,3,5,6,11,12150
0,3,3,11,11,12150
0,3,1,16,11,12150
0,3,9,4,10,12150
0,3,7,9,10,12150
0,3,5,14,10,12150
0,3,3,19,10,12150
0,3,13,2,9,12150
0,3,11,7,9,12150
0,3,9,12,9,12150
0,3,7,17,9,12150
0,3,5,22,9,12150
0,3,15,5,8,12150
0,3,13,10,8,12150
0,3,11,15,8,12150
0,3,9,20,8,12150
0,3,15,13,7,12150
0,3,13,18,7,12150
0,3,15,21,6,12150
0,2,5,3,12,12150
0,2,3,8,12,12150
0,2,1,13,12,12150
0,2,9,1,11,12150
0,2,7,6,11,12150
0,2,5,11,11,12150
0,2,3,16,11,12150
0,2,1,21,11,12150
0,2,11,4,10,12150
0,2,9,9,10,12150
0,2,7,14,10,12150
0,2,5,19,10,12150
0,2,15,2,9,12150
0,2,13,7,9,12150
0,2,11,12,9,12150
0,2,9,17,9,12150
0,2,7,22,9,12150
0,2,15,10,8,12150
0,2,13,15,8,12150
0,2,11,20,8,12150
0,2,15,18,7,12150
0,1,7,3,12,12150
0,1,5,8,12,12150
0,1,3,13,12,12150
0,1,1,18,12,12150
0,1,11,1,11,12150
0,1,9,6,11,12150
0,1,7,11,11,12150
0,1,5,16,11,12150
0,1,3,21,11,12150
0,1,13,4,10,12150
0,1,11,9,10,12150
0,1,9,14,10,12150
0,1,7,19,10,12150
0,1,15,7,9,12150
0,1,13,12,9,12150
0,1,11,17,9,12150
0,1,9,22,9,12150
0,1,15,15,8,12150
0,1,13,20,8,12150
0,0,9,3,12,12150
0,0,7,8,12,12150
0,0,5,13,12,12150
0,0,3,18,12,12150
0,0,13,1,11,12150
0,0,11,6,11,12150
0,0,9,11,11,12150
0,0,7,16,11,12150
0,0,5,21,11,12150
0,0,15,4,10,12150
0,0,13,9,10,12150
0,0,11,14,10,12150
0,0,9,19,10,12150
0,0,15,12,9,12150
0,0,13,17,9,12150
0,0,11,22,9,12150
0,0,15,20,8,12150
3,11,2,2,3,12200
3,11,0,7,3,12200
3,11,6,0,2,12200
3,11,4,5,2,12200
3,11,2,10,2,12200
3,11,0,15,2,12200
3,11,8,3,1,12200
3,11,6,8,1,12200
3,11,4,13,1,12200
3,11,2,18,1,12200
3,11,12,1,0,12200
3,11,10,6,0,12200
3,11,8,11,0,12200
3,11,6,16,0,12200
3,11,4,21,0,12200
3,10,0,4,4,12200
3,10,4,2,3,12200
3,10,2,7,3,12200
3,10,0,12,3,12200
3,10,8,0,2,12200
3,10,6,5,2,12200
3,10,4,10,2,12200
3,10,2,15,2,12200
3,10,0,20,2,12200
3,10,10,3,1,12200
3,10,8,8,1,12200
3,10,6,13,1,12200
3,10,4,18,1,12200
3,10,14,1,0,12200
3,10,12,6,0,12200
3,10,10,11,0,12200
3,10,8,16,0,12200
3,10,6,21,0,12200
3,9,0,1,5,12200
3,9,2,4,4,12200
3,9,0,9,4,12200
3,9,6,2,3,12200
3,9,4,7,3,12200
3,9,2,12,3,12200
3,9,0,17,3,12200
3,9,10,0,2,12200
3,9,8,5,2,12200
3,9,6,10,2,12200
3,9,4,15,2,12200
3,9,2,20,2,12200
3,9,12,3,1,12200
3,9,10,8,1,12200
3,9,8,13,1,12200
3,9,6,18,1,12200
3,9,14,6,0,12200
3,9,12,11,0,12200
3,9,10,16,0,12200
3,9,8,21,0,12200
3,8,2,1,5,12200
3,8,0,6,5,12200
3,8,4,4,4,12200
3,8,2,9,4,12200
3,8,0,14,4,12200
3,8,8,2,3,12200
3,8,6,7,3,12200
3,8,4,12,3,12200
3,8,2,17,3,12200
3,8,0,22,3,12200
3,8,12,0,2,12200
3,8,10,5,2,12200
3,8,8,10,2,12200
3,8,6,15,2,12200
3,8,4,20,2,12200
3,8,14,3,1,12200
3,8,12,8,1,12200
3,8,10,13,1,12200
3,8,8,18,1,12200
3,8,14,11,0,12200
3,8,12,16,0,12200
3,8,10,21,0,12200
3,7,0,3,6,12200
3,7,4,1,5,12200
3,7,2,6,5,12200
3,7,0,11,5,12200
3,7,6,4,4,12200
3,7,4,9,4,12200
3,7,2,14,4,12200
3,7,0,19,4,12200
3,7,10,2,3,12200
3,7,8,7,3,12200
3,7,6,12,3,12200
3,7,4,17,3,12200
3,7,2,22,3,12200
3,7,14,0,2,12200
3,7,12,5,2,12200
3,7,10,10,2,12200
3,7,8,15,2,12200
3,7,6,20,2,12200
3,7,14,8,1,12200
3,7,12,13,1,12200
3,7,10,18,1,12200
3,7,14,16,0,12200
3,7,12,21,0,12200
3,6,0,0,7,12200
3,6,2,3,6,12200
3,6,0,8,6,12200
3,6,6,1,5,12200
3,6,4,6,5,12200
3,6,2,11,5,12200
3,6,0,16,5,12200
3,6,8,4,4,12200
3,6,6,9,4,12200
3,6,4,14,4,12200
3,6,2,19,4,12200
3,6,12,2,3,12200
3,6,10,7,3,12200
3,6,8,12,3,12200
3,6,6,17,3,12200
3,6,4,22,3,12200
3,6,14,5,2,12200
3,6,12,10,2,12200
3,6,10,15,2,12200
3,6,8,20,2,12200
3,6,14,13,1,12200
3,6,12,18,1,12200
3,6,14,21,0,12200
3,5,2,0,7,12200
3,5,0,5,7,12200
3,5,4,3,6,12200
3,5,2,8,6,12200
3,5,0,13,6,12200
3,5,8,1,5,12200
3,5,6,6,5,12200
3,5,4,11,5,12200
3,5,2,16,5,12200
3,5,0,21,5,12200
3,5,10,4,4,12200
3,5,8,9,4,12200
3,5,6,14,4,12200
3,5,4,19,4,12200
3,5,14,2,3,12200
3,5,12,7,3,12200
3,5,10,12,3,12200
3,5,8,17,3,12200
3,5,6,22,3,12200
3,5,14,10,2,12200
3,5,12,15,2,12200
3,5,10,20,2,12200
3,5,14,18,1,12200
3,4,0,2,8,12200
3,4,4,0,7,12200
3,4,2,5,7,12200
3,4,0,10,7,12200
3,4,6,3,6,12200
3,4,4,8,6,12200
3,4,2,13,6,12200
3,4,0,18,6,12200
3,4,10,1,5,12200
3,4,8,6,5,12200
3,4,6,11,5,12200
3,4,4,16,5,12200
3,4,2,21,5,12200
3,4,12,4,4,12200
3,4,10,9,4,12200
3,4,8,14,4,12200
3,4,6,19,4,12200
3,4,14,7,3,12200
3,4,12,12,3,12200
3,4,10,17,3,12200
3,4,8,22,3,12200
3,4,14,15,2,12200
3,4,12,20,2,12200
3,3,2,2,8,12200
3,3,0,7,8,12200
3,3,6,0,7,12200
3,3,4,5,7,12200
3,3,2,10,7,12200
3,3,0,15,7,12200
3,3,8,3,6,12200
3,3,6,8,6,12200
3,3,4,13,6,12200
3,3,2,18,6,12200
3,3,12,1,5,12200
3,3,10,6,5,12200
3,3,8,11,5,12200
3,3,6,16,5,12200
3,3,4,21,5,12200
3,3,14,4,4,12200
3,3,12,9,4,12200
3,3,10,14,4,12200
3,3,8,19,4,12200
3,3,14,12,3,12200
3,3,12,17,3,12200
3,3,10,22,3,12200
3,3,14,20,2,12200
3,2,0,4,9,12200
3,2,4,2,8,12200
3,2,2,7,8,12200
3,2,0,12,8,12200
3,2,8,0,7,12200
3,2,6,5,7,12200
3,2,4,10,7,12200
3,2,2,15,7,12200
3,2,0,20,7,12200
3,2,10,3,6,12200
3,2,8,8,6,12200
3,2,6,13,6,12200
3,2,4,18,6,12200
3,2,14,1,5,12200
3,2,12,6,5,12200
3,2,10,11,5,12200
3,2,8,16,5,12200
3,2,6,21,5,12200
3,2,14,9,4,12200
3,2,12,14,4,12200
3,2,10,19,4,12200
3,2,14,17,3,12200
3,2,12,22,3,12200
3,1,0,1,10,12200
3,1,2,4,9,12200
3,1,0,9,9,12200
3,1,6,2,8,12200
3,1,4,7,8,12200
3,1,2,12,8,12200
3,1,0,17,8,12200
3,1,10,0,7,12200
3,1,8,5,7,12200
3,1,6,10,7,12200
3,1,4,15,7,12200
3,1,2,20,7,12200
3,1,12,3,6,12200
3,1,10,8,6,12200
3,1,8,13,6,12200
3,1,6,18,6,12200
3,1,14,6,5,12200
3,1,12,11,5,12200
3,1,10,16,5,12200
3,1,8,21,5,12200
3,1,14,14,4,12200
3,1,12,19,4,12200
3,1,14,22,3,12200
3,0,2,1,10,12200
3,0,0,6,10,12200
3,0,4,4,9,12200
3,0,2,9,9,12200
3,0,0,14,9,12200
3,0,8,2,8,12200
3,0,6,7,8,12200
3,0,4,12,8,12200
3,0,2,17,8,12200
3,0,0,22,8,12200
3,0,12,0,7,12200
3,0,10,5,7,12200
3,0,8,10,7,12200
3,0,6,15,7,12200
3,0,4,20,7,12200
3,0,14,3,6,12200
3,0,12,8,6,12200
3,0,10,13,6,12200
3,0,8,18,6,12200
3,0,14,11,5,12200
3,0,12,16,5,12200
3,0,10,21,5,12200
3,0,14,19,4,12200
2,11,0,3,5,12200
2,11,4,1,4,12200
2,11,2,6,4,12200
2,11,0,11,4,12200
2,11,6,4,3,12200
2,11,4,9,3,12200
2,11,2,14,3,12200
2,11,0,19,3,12200
2,11,10,2,2,12200
2,11,8,7,2,12200
2,11,6,12,2,12200
2,11,4,17,2,12200
2,11,2,22,2,12200
2,11,14,0,1,12200
2,11,12,5,1,12200
2,11,10,10,1,12200
2,11,8,15,1,12200
2,11,6,20,1,12200
2,11,14,8,0,12200
2,11,12,13,0,12200
2,11,10,18,0,12200
2,10,0,0,6,12200
2,10,2,3,5,12200
2,10,0,8,5,12200
2,10,6,1,4,12200
2,10,4,6,4,12200
2,10,2,11,4,12200
2,10,0,16,4,12200
2,10,8,4,3,12200
2,10,6,9,3,12200
2,10,4,14,3,12200
2,10,2,19,3,12200
2,10,12,2,2,12200
2,10,10,7,2,12200
2,10,8,12,2,12200
2,10,6,17,2,12200
2,10,4,22,2,12200
2,10,14,5,1,12200
2,10,12,10,1,12200
2,10,10,15,1,12200
2,10,8,20,1,12200
2,10,14,13,0,12200
2,10,12,18,0,12200
2,9,2,0,6,12200
2,9,0,5,6,12200
2,9,4,3,5,12200
2,9,2,8,5,12200
2,9,0,13,5,12200
2,9,8,1,4,12200
2,9,6,6,4,12200
2,9,4,11,4,12200
2,9,2,16,4,12200
2,9,0,21,4,12200
2,9,10,4,3,12200
2,9,8,9,3,12200
2,9,6,14,3,12200
2,9,4,19,3,12200
2,9,14,2,2,12200
2,9,12,7,2,12200
2,9,10,12,2,12200
2,9,8,17,2,12200
2,9,6,22,2,12200
2,9,14,10,1,12200
2,9,12,15,1,12200
2,9,10,20,1,12200
2,9,14,18,0,12200
2,8,0,2,7,12200
2,8,4,0,6,12200
2,8,2,5,6,12200
2,8,0,10,6,12200
2,8,6,3,5,12200
2,8,4,8,5,12200
2,8,2,13,5,12200
2,8,0,18,5,12200
2,8,10,1,4,12200
2,8,8,6,4,12200
2,8,6,11,4,12200
2,8,4,16,4,12200
2,8,2,21,4,12200
2,8,12,4,3,12200
2,8,10,9,3,12200
2,8,8,14,3,12200
2,8,6,19,3,12200
2,8,14,7,2,12200
2,8,12,12,2,12200
2,8,10,17,2,12200
2,8,8,22,2,12200
2,8,14,15,1,12200
2,8,12,20,1,12200
2,7,2,2,7,12200
2,7,0,7,7,12200
2,7,6,0,6,12200
2,7,4,5,6,12200
2,7,2,10,6,12200
2,7,0,15,6,12200
2,7,8,3,5,12200
2,7,6,8,5,12200
2,7,4,13,5,12200
2,7,2,18,5,12200
2,7,12,1,4,12200
2,7,10,6,4,12200
2,7,8,11,4,12200
2,7,6,16,4,12200
2,7,4,21,4,12200
2,7,14,4,3,12200
2,7,12,9,3,12200
2,7,10,14,3,12200
2,7,8,19,3,12200
2,7,14,12,2,12200
2,7,12,17,2,12200
2,7,10,22,2,12200
2,7,14,20,1,12200
2,6,0,4,8,12200
2,6,4,2,7,12200
2,6,2,7,7,12200
2,6,0,12,7,12200
2,6,8,0,6,12200
2,6,6,5,6,12200
2,6,4,10,6,12200
2,6,2,15,6,12200
2,6,0,20,6,12200
2,6,10,3,5,12200
2,6,8,8,5,12200
2,6,6,13,5,12200
2,6,4,18,5,12200
2,6,14,1,4,12200
2,6,12,6,4,12200
2,6,10,11,4,12200
2,6,8,16,4,12200
2,6,6,21,4,12200
2,6,14,9,3,12200
2,6,12,14,3,12200
2,6,10,19,3,12200
2,6,14,17,2,12200
2,6,12,22,2,12200
2,5,0,1,9,12200
2,5,2,4,8,12200
2,5,0,9,8,12200
2,5,6,2,7,12200
2,5,4,7,7,12200
2,5,2,12,7,12200
2,5,0,17,7,12200
2,5,10,0,6,12200
